family_group|ssn_hash|vendor_member_key|given_name|surname|birth_dt|street|town|province|postal|relation|med_plan|tier|active_flag|audit_source_system|audit_load_ts
FAM1261|SSN14AAA9D7EE19|VB-E1261|Yael|Baron|19780111|89 Ben Yehuda|Haifa|HA|3320004|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1261|SSN2BD9CE7CAC09|VB-D1261-01|Rina|Baron|20120527|89 Ben Yehuda|Haifa|HA|3320004|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1261|SSN8DF7655259AB|VB-D1261-02|Yael|Baron|20090405|89 Ben Yehuda|Haifa|HA|3320004|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1262|SSN00D578A85D81|VB-E1262|Eli|Baron|20010720|96 Rothschild|Haifa|HA|3320004|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1262|SSNA6124177037F|VB-S1262|Omar|Baron|19830427|96 Rothschild|Haifa|HA|3320004|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1262|SSN77BD1A2103B6|VB-D1262-01|Nina|Baron|20150928|96 Rothschild|Haifa|HA|3320004|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1263|SSN6ACE04EF5E2A|VB-E1263|Liam|Friedman|20000913|8 Ibn Gabirol|Haifa|HA|3320004|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1263|SSNBE9BFAABB0AA|VB-S1263|David|Friedman|19881001|8 Ibn Gabirol|Haifa|HA|3320004|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1264|SSN42E39B927B5A|VB-E1264|Yasmin|Levi|19840112|25 Ben Yehuda|Jerusalem|JM|9100002|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1265|SSNB41E52CA3252|VB-E1265|Idan|Haddad|19980108|48 Rothschild|Haifa|HA|3320004|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1265|SSN99A41614FC8E|VB-S1265|Shira|Haddad|19830328|48 Rothschild|Haifa|HA|3320004|spouse|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1266|SSN4916B7525990|VB-E1266|Zoe|Baron|20021203|76 Ibn Gabirol|Rishon LeZion|RL|7530006|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1266|SSND79082521B5B|VB-S1266|Leah|Baron|19580328|76 Ibn Gabirol|Rishon LeZion|RL|7530006|spouse|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1267|SSN109F82474A9D|VB-E1267|Hila|Peretz|19721114|28 Ben Yehuda|Petah Tikva|PT|4950007|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1267|SSN236978BF266D|VB-S1267|David|Peretz|20041101|28 Ben Yehuda|Petah Tikva|PT|4950007|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1268|SSND25F79433405|VB-E1268|Ava|Kaplan|19711026|17 Dizengoff|Rishon LeZion|RL|7530006|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1269|SSN62712991512C|VB-E1269|Leah|Adler|19840507|91 HaNassi|Netanya|NT|4230008|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1269|SSN563314266AC6|VB-S1269|Hila|Adler|19881013|91 HaNassi|Netanya|NT|4230008|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1269|SSNDCF192F20623|VB-D1269-01|Nadav|Adler|20090117|91 HaNassi|Netanya|NT|4230008|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1270|SSN1A037650788B|VB-E1270|Shira|Friedman|19741104|48 Ibn Gabirol|Netanya|NT|4230008|employee|BASIC_PLUS|premium|false|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1270|SSN8FCB1FEB4BE4|VB-S1270|Eli|Friedman|19721111|48 Ibn Gabirol|Netanya|NT|4230008|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1270|SSN63C06F221AE0|VB-D1270-01|David|Friedman|20120521|48 Ibn Gabirol|Netanya|NT|4230008|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1270|SSNC61DCE00B8CC|VB-D1270-02|Tomer|Friedman|20120405|48 Ibn Gabirol|Netanya|NT|4230008|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1271|SSN476E10F3A00F|VB-E1271|Yoni|Gold|19801111|98 Ben Yehuda|Petah Tikva|PT|4950007|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1271|SSN756960CAF996|VB-D1271-01|Rina|Gold|20120713|98 Ben Yehuda|Petah Tikva|PT|4950007|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1272|SSNEA0F54A4BA8B|VB-E1272|Nadav|Peretz|19761223|95 Herzl St|Rishon LeZion|RL|7530006|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1272|SSN3D06957DF6F6|VB-S1272|Ron|Peretz|19950822|95 Herzl St|Rishon LeZion|RL|7530006|spouse|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1273|SSN6470187D8EB9|VB-E1273|Sarah|Weiss|19660504|65 HaNassi|Haifa|HA|3320004|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1273|SSNDF83C7F241C7|VB-S1273|Iris|Weiss|19711226|65 HaNassi|Haifa|HA|3320004|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1274|SSN5EFC138B9033|VB-E1274|Matan|Katz|19960208|98 Dizengoff|Petah Tikva|PT|4950007|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1274|SSN2BE5396C22DC|VB-S1274|Iris|Katz|19740726|98 Dizengoff|Petah Tikva|PT|4950007|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1275|SSN06C225C0AAA8|VB-E1275|Itai|Haddad|19850128|48 HaNassi|Haifa|HA|3320004|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1275|SSN5C7C87FE2806|VB-S1275|Nadav|Haddad|19940216|48 HaNassi|Haifa|HA|3320004|spouse|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1276|SSNA8ABDD007022|VB-E1276|Leah|Nissan|19740702|65 Jaffa Rd|Jerusalem|JM|9100002|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1277|SSN44F47CF843E6|VB-E1277|Nadav|Ben-David|19640628|18 Ben Yehuda|Jerusalem|JM|9100002|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1278|SSNB1AE06802DB1|VB-E1278|Zoe|Katz|19950101|63 Allenby|Tel Aviv|TA|6100001|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1278|SSN8078886FE10D|VB-S1278|Omar|Katz|20030319|63 Allenby|Tel Aviv|TA|6100001|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1279|SSNAA395B89CDA9|VB-E1279|Nina|Hazan|19820714|63 Jaffa Rd|Jerusalem|JM|9100002|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1279|SSNFBD4FA5003D2|VB-D1279-01|Leah|Hazan|20080118|63 Jaffa Rd|Jerusalem|JM|9100002|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1280|SSN9E9A57A3D675|VB-E1280|Matan|Katz|20030907|94 Allenby|Jerusalem|JM|9100002|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1280|SSNF2112E0E349A|VB-S1280|Ava|Katz|19951208|94 Allenby|Jerusalem|JM|9100002|spouse|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1281|SSN18992957AB46|VB-E1281|Zoe|Green|20070110|50 Ibn Gabirol|Tel Aviv|TA|6100001|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1281|SSNFBCF3614DAC8|VB-D1281-01|Itai|Green|20161017|50 Ibn Gabirol|Tel Aviv|TA|6100001|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1282|SSN32A42E1820F3|VB-E1282|Matan|Golan|19770406|56 Dizengoff|Haifa|HA|3320004|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1282|SSN9C88C2371EB9|VB-D1282-01|Lior|Golan|20140108|56 Dizengoff|Haifa|HA|3320004|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1282|SSNF6A57FF9FE01|VB-D1282-02|Yasmin|Golan|20100424|56 Dizengoff|Haifa|HA|3320004|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1283|SSN4A75A352055C|VB-E1283|Dan|Hazan|20050113|76 Ibn Gabirol|Tel Aviv|TA|6100001|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1283|SSNDCD04DB66BE2|VB-D1283-01|Adam|Hazan|20161002|76 Ibn Gabirol|Tel Aviv|TA|6100001|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1283|SSN43006F00E17F|VB-D1283-02|Shira|Hazan|20081104|76 Ibn Gabirol|Tel Aviv|TA|6100001|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1284|SSNDD751F17884D|VB-E1284|Nina|Ben-David|19790218|3 Herzl St|Netanya|NT|4230008|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1284|SSND5DB1F98ACAE|VB-S1284|Tomer|Ben-David|19640423|3 Herzl St|Netanya|NT|4230008|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1285|SSN8253E8FFB016|VB-E1285|Hila|Haddad|19970909|81 Herzl St|Netanya|NT|4230008|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1285|SSN415D5C7164C8|VB-S1285|Tomer|Haddad|19630727|81 Herzl St|Netanya|NT|4230008|spouse|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1285|SSNE7701E81C7A2|VB-D1285-01|Matan|Haddad|20090924|81 Herzl St|Netanya|NT|4230008|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1285|SSN48ECFB34A6F0|VB-D1285-02|Shira|Haddad|20090504|81 Herzl St|Netanya|NT|4230008|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1286|SSN6CD664FD7684|VB-E1286|Gadi|Baron|19880412|64 Ben Yehuda|Tel Aviv|TA|6100001|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1287|SSNC57E47F55A63|VB-E1287|Lior|Peretz|19990811|21 Herzl St|Haifa|HA|3320004|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1287|SSNF10946816E08|VB-S1287|Ava|Peretz|19970204|21 Herzl St|Haifa|HA|3320004|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1287|SSN6368BC24BF08|VB-D1287-01|Sarah|Peretz|20150303|21 Herzl St|Haifa|HA|3320004|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1288|SSNB3FDC0C9BB99|VB-E1288|Idan|Kaplan|19840509|10 Jaffa Rd|Petah Tikva|PT|4950007|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1288|SSNBF7E5D90A64E|VB-S1288|Maya|Kaplan|20070328|10 Jaffa Rd|Petah Tikva|PT|4950007|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1288|SSNDB684617EE66|VB-D1288-01|Noa|Kaplan|20120626|10 Jaffa Rd|Petah Tikva|PT|4950007|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1289|SSNBDBB204A0CDD|VB-S1289|Eli|Levi|19770820|41 King George|Netanya|NT|4230008|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1289|SSN1CE79FDF29D7|VB-D1289-01|Adam|Levi|20090627|41 King George|Netanya|NT|4230008|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1289|SSN207A594FC543|VB-D1289-02|Eli|Levi|20100213|41 King George|Netanya|NT|4230008|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1290|SSN7E96D78A906B|VB-E1290|Tomer|Golan|20060721|59 HaNassi|Rishon LeZion|RL|7530006|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1291|SSNBDB62F1F6114|VB-E1291|Noa|Mizrahi|19610719|15 Dizengoff|Jerusalem|JM|9100002|employee|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1291|SSNE6CC75BCE655|VB-D1291-01|Shira|Mizrahi|20140620|15 Dizengoff|Jerusalem|JM|9100002|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1291|SSNE862DC033109|VB-D1291-02|Ava|Mizrahi|20100816|15 Dizengoff|Jerusalem|JM|9100002|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1291|SSN0E64D99E6FBB|VB-D1291-03|Maya|Mizrahi|20140802|15 Dizengoff|Jerusalem|JM|9100002|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1292|SSND106F3D9B309|VB-E1292|David|Nissan|20111128|34 Allenby|Tel Aviv|TA|6100001|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1292|SSN8DD98F67E1A4|VB-S1292|Tal|Nissan|19991220|34 Allenby|Tel Aviv|TA|6100001|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1293|SSNDB26E9EE27E8|VB-D1293-01|Matan|Hazan|20080121|56 Ben Yehuda|Tel Aviv|TA|6100001|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1294|SSNCA61C5A1471C|VB-E1294|David|Mizrahi|19590811|65 Rothschild|Jerusalem|JM|9100002|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1294|SSN58797B8CA535|VB-S1294|Adam|Mizrahi|19580908|65 Rothschild|Jerusalem|JM|9100002|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1295|SSN7E2016A9D9CD|VB-E1295|Yasmin|Green|19840826|83 King George|Petah Tikva|PT|4950007|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1295|SSN16FC8E8ED32D|VB-S1295|Liam|Green|19860811|83 King George|Petah Tikva|PT|4950007|spouse|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1296|SSNA17CABD21193|VB-E1296|Nina|Levi|19900901|64 Herzl St|Tel Aviv|TA|6100001|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1296|SSN6B4DC037AA00|VB-D1296-01|Yoni|Levi|20120918|64 Herzl St|Tel Aviv|TA|6100001|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1297|SSNF6030259BE32|VB-E1297|Dan|Levi|20070428|84 Rothschild|Jerusalem|JM|9100002|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1297|SSN2936CB1BA337|VB-S1297|Ron|Levi|20041020|84 Rothschild|Jerusalem|JM|9100002|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1297|SSNDF2F009465B0|VB-D1297-01|Yael|Levi|20131215|84 Rothschild|Jerusalem|JM|9100002|dependent|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1298|SSND24764268B54|VB-E1298|Dan|Hazan|20120917|13 Ben Yehuda|Tel Aviv|TA|6100001|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1298|SSN8116F2FFBBC4|VB-S1298|Maya|Hazan|19570316|13 Ben Yehuda|Tel Aviv|TA|6100001|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1298|SSNCC325D4171CB|VB-D1298-01|Sam|Hazan|20140209|13 Ben Yehuda|Tel Aviv|TA|6100001|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1299|SSN2533D1223477|VB-E1299|David|Azulai|19680827|26 Ben Yehuda|Petah Tikva|PT|4950007|employee|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1299|SSNF41D4739AD30|VB-D1299-01|Tomer|Azulai|20130225|26 Ben Yehuda|Petah Tikva|PT|4950007|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1299|SSNC19B0B522416|VB-D1299-02|Nina|Azulai|20081127|26 Ben Yehuda|Petah Tikva|PT|4950007|dependent|BASIC_PLUS|premium|false|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1299|SSN83088D12F381|VB-D1299-03|Hila|Azulai|20090815|26 Ben Yehuda|Petah Tikva|PT|4950007|dependent|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1300|SSNA88B0C0A1D4E|VB-E1300|Yael|Cohen|19881202|76 Ibn Gabirol|Netanya|NT|4230008|employee|BASIC_PLUS|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1300|SSN7B1F84829409|VB-S1300|Nina|Cohen|19920817|76 Ibn Gabirol|Netanya|NT|4230008|spouse|ULTRA|premium|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAM1300|SSNED5A69ECC2B6|VB-D1300-01|Gadi|Cohen|20101219|76 Ibn Gabirol|Netanya|NT|4230008|dependent|STANDARD|basic|true|VENDOR_B_CORE|2025-12-01T12:00:00
FAMZ0|SSNDEADBEEF00|VB-X0|Inactive|Member|19900101|2 Nowhere|Nowhere|NW|00000|employee|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:01:00
FAMZ1|SSNDEADBEEF00|VB-X1|Inactive|Member|19900101|2 Nowhere|Nowhere|NW|00000|employee|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:01:00
FAMZ2|SSNDEADBEEF00|VB-X2|Inactive|Member|19900101|2 Nowhere|Nowhere|NW|00000|employee|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:01:00
FAMZ3|SSNDEADBEEF00|VB-X3|Inactive|Member|19900101|2 Nowhere|Nowhere|NW|00000|employee|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:01:00
FAMZ4|SSNDEADBEEF00|VB-X4|Inactive|Member|19900101|2 Nowhere|Nowhere|NW|00000|employee|STANDARD|basic|false|VENDOR_B_CORE|2025-12-01T12:01:00
